
##### Table #####,AbilityDrop
groupId,abilityId,type,weight
50,,4,0,1.2,8,3000,false,false,false,true,214,6,263,6,158,15,252,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
50,87,5,0,1.35,8,10000,true,false,true,false,215,8,264,6,158,30,253,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
50,,5,1,1.35,8,2000,false,false,false,false,215,2,264,1,158,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
50,,5,2,1.35,8,2000,false,false,false,false,215,2,264,1,158,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
50,,5,3,1.35,8,3000,false,false,false,false,215,2,264,2,158,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
50,,5,4,1.35,8,3000,false,false,false,false,215,2,264,2,158,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
50,,5,5,1.35,8,4000,false,false,false,false,215,2,264,2,158,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
50,,5,6,1.364,8,4000,false,false,false,false,215,3,264,3,158,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
50,,5,7,1.377,8,5000,false,false,false,false,215,3,264,3,158,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
50,,5,8,1.391,8,5000,false,false,false,false,215,3,264,3,158,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
50,,5,9,1.405,8,5000,false,false,false,false,215,3,264,3,158,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
50,,5,10,1.419,8,6000,false,false,false,false,215,3,264,4,158,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
50,,5,11,1.461,8,6000,false,false,false,false,215,4,264,4,158,10,206,4,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
50,,5,12,1.505,8,6000,false,false,false,false,215,5,264,4,158,10,206,5,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
50,,5,13,1.55,8,7000,false,false,false,false,215,6,264,4,158,10,206,6,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
50,,5,14,1.597,8,8000,false,false,false,false,215,7,264,5,158,10,206,7,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
50,,5,15,1.645,8,9000,false,false,false,false,215,8,264,6,158,10,206,8,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
51,,3,0,1.08,8,1000,false,false,false,false,203,6,265,2,159,4,251,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
51,,4,0,1.2,8,3000,true,false,true,false,204,6,265,6,159,15,252,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
51,88,5,0,1.35,8,10000,true,true,false,false,205,8,266,6,159,30,253,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
51,,5,1,1.35,8,2000,false,false,false,false,205,2,266,1,159,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
51,,5,2,1.35,8,2000,false,false,false,false,205,2,266,1,159,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
51,,5,3,1.35,8,3000,false,false,false,false,205,2,266,2,159,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
51,,5,4,1.35,8,3000,false,false,false,false,205,2,266,2,159,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
51,,5,5,1.35,8,4000,false,false,false,false,205,2,266,2,159,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
51,,5,6,1.364,8,4000,false,false,false,false,205,3,266,3,159,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
51,,5,7,1.377,8,5000,false,false,false,false,205,3,266,3,159,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
51,,5,8,1.391,8,5000,false,false,false,false,205,3,266,3,159,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
51,,5,9,1.405,8,5000,false,false,false,false,205,3,266,3,159,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
51,,5,10,1.419,8,6000,false,false,false,false,205,3,266,4,159,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
51,,5,11,1.461,8,6000,false,false,false,false,205,4,266,4,159,10,206,4,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
51,,5,12,1.505,8,6000,false,false,false,false,205,5,266,4,159,10,206,5,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
51,,5,13,1.55,8,7000,false,false,false,false,205,6,266,4,159,10,206,6,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
51,,5,14,1.597,8,8000,false,false,false,false,205,7,266,5,159,10,206,7,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
51,,5,15,1.645,8,9000,false,false,false,false,205,8,266,6,159,10,206,8,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
52,,3,0,1.08,8,1000,false,false,false,false,203,6,261,2,170,4,251,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
52,,4,0,1.2,8,3000,true,false,true,false,204,6,261,6,170,15,252,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
52,102,5,0,1.35,8,10000,true,false,true,false,205,8,262,6,170,30,253,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
52,,5,1,1.35,8,2000,false,false,false,false,205,2,262,1,170,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
52,,5,2,1.35,8,2000,false,false,false,false,205,2,262,1,170,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
52,,5,3,1.35,8,3000,false,false,false,false,205,2,262,2,170,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
52,,5,4,1.35,8,3000,false,false,false,false,205,2,262,2,170,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
52,,5,5,1.35,8,4000,false,false,false,false,205,2,262,2,170,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
52,,5,6,1.364,8,4000,false,false,false,false,205,3,262,3,170,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
52,,5,7,1.377,8,5000,false,false,false,false,205,3,262,3,170,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
52,,5,8,1.391,8,5000,false,false,false,false,205,3,262,3,170,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
52,,5,9,1.405,8,5000,false,false,false,false,205,3,262,3,170,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
52,,5,10,1.419,8,6000,false,false,false,false,205,3,262,4,170,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
52,,5,11,1.461,8,6000,false,false,false,false,205,4,262,4,170,10,206,4,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
52,,5,12,1.505,8,6000,false,false,false,false,205,5,262,4,170,10,206,5,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
52,,5,13,1.55,8,7000,false,false,false,false,205,6,262,4,170,10,206,6,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
52,,5,14,1.597,8,8000,false,false,false,false,205,7,262,5,170,10,206,7,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
52,,5,15,1.645,8,9000,false,false,false,false,205,8,262,6,170,10,206,8,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
53,,3,0,1.08,8,1000,false,false,false,false,213,6,263,2,161,4,251,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
53,,4,0,1.2,8,3000,true,true,false,false,214,6,263,6,161,15,252,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
53,92,5,0,1.35,8,10000,true,false,false,true,215,8,264,6,161,30,253,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
53,,5,1,1.35,8,2000,false,false,false,false,215,2,264,1,161,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
53,,5,2,1.35,8,2000,false,false,false,false,215,2,264,1,161,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
53,,5,3,1.35,8,3000,false,false,false,false,215,2,264,2,161,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
53,,5,4,1.35,8,3000,false,false,false,false,215,2,264,2,161,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
53,,5,5,1.35,8,4000,false,false,false,false,215,2,264,2,161,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
53,,5,6,1.364,8,4000,false,false,false,false,215,3,264,3,161,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
53,,5,7,1.377,8,5000,false,false,false,false,215,3,264,3,161,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
53,,5,8,1.391,8,5000,false,false,false,false,215,3,264,3,161,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
53,,5,9,1.405,8,5000,false,false,false,false,215,3,264,3,161,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
53,,5,10,1.419,8,6000,false,false,false,false,215,3,264,4,161,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
53,,5,11,1.461,8,6000,false,false,false,false,215,4,264,4,161,10,206,4,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
53,,5,12,1.505,8,6000,false,false,false,false,215,5,264,4,161,10,206,5,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
53,,5,13,1.55,8,7000,false,false,false,false,215,6,264,4,161,10,206,6,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
53,,5,14,1.597,8,8000,false,false,false,false,215,7,264,5,161,10,206,7,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
53,,5,15,1.645,8,9000,false,false,false,false,215,8,264,6,161,10,206,8,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
54,,3,0,1.08,8,1000,false,false,false,false,223,6,263,2,160,4,251,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
54,,4,0,1.2,8,3000,true,false,true,false,224,6,263,6,160,15,252,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
54,91,5,0,1.35,8,10000,true,false,true,false,225,8,264,6,160,30,253,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
54,,5,1,1.35,8,2000,false,false,false,false,225,2,264,1,160,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
54,,5,2,1.35,8,2000,false,false,false,false,225,2,264,1,160,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
54,,5,3,1.35,8,3000,false,false,false,false,225,2,264,2,160,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
54,,5,4,1.35,8,3000,false,false,false,false,225,2,264,2,160,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
54,,5,5,1.35,8,4000,false,false,false,false,225,2,264,2,160,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
54,,5,6,1.364,8,4000,false,false,false,false,225,3,264,3,160,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
54,,5,7,1.377,8,5000,false,false,false,false,225,3,264,3,160,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
54,,5,8,1.391,8,5000,false,false,false,false,225,3,264,3,160,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
54,,5,9,1.405,8,5000,false,false,false,false,225,3,264,3,160,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
54,,5,10,1.419,8,6000,false,false,false,false,225,3,264,4,160,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
54,,5,11,1.461,8,6000,false,false,false,false,225,4,264,4,160,10,206,4,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
54,,5,12,1.505,8,6000,false,false,false,false,225,5,264,4,160,10,206,5,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
54,,5,13,1.55,8,7000,false,false,false,false,225,6,264,4,160,10,206,6,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
54,,5,14,1.597,8,8000,false,false,false,false,225,7,264,5,160,10,206,7,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
54,,5,15,1.645,8,9000,false,false,false,false,225,8,264,6,160,10,206,8,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
134,,3,0,1.08,8,1000,false,false,false,false,223,6,236,2,151,4,251,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
134,,4,0,1.2,8,3000,true,true,false,false,224,6,236,6,151,15,252,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
134,78,5,0,1.35,8,10000,true,true,false,false,225,8,244,6,151,30,253,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
134,,5,1,1.35,8,2000,false,false,false,false,225,2,244,1,151,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
134,,5,2,1.35,8,2000,false,false,false,false,225,2,244,1,151,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
134,,5,3,1.35,8,3000,false,false,false,false,225,2,244,2,151,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
134,,5,4,1.35,8,3000,false,false,false,false,225,2,244,2,151,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
134,,5,5,1.35,8,4000,false,false,false,false,225,2,244,2,151,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
134,,5,6,1.364,8,4000,false,false,false,false,225,3,244,3,151,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
134,,5,7,1.377,8,5000,false,false,false,false,225,3,244,3,151,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
134,,5,8,1.391,8,5000,false,false,false,false,225,3,244,3,151,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
134,,5,9,1.405,8,5000,false,false,false,false,225,3,244,3,151,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
134,,5,10,1.419,8,6000,false,false,false,false,225,3,244,4,151,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
134,,5,11,1.461,8,6000,false,false,false,false,225,4,244,4,151,10,206,4,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
134,,5,12,1.505,8,6000,false,false,false,false,225,5,244,4,151,10,206,5,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
134,,5,13,1.55,8,7000,false,false,false,false,225,6,244,4,151,10,206,6,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
134,,5,14,1.597,8,8000,false,false,false,false,225,7,244,5,151,10,206,7,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
134,,5,15,1.645,8,9000,false,false,false,false,225,8,244,6,151,10,206,8,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
135,,3,0,1.08,8,1000,false,false,false,false,223,6,236,2,131,4,251,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
135,,4,0,1.2,8,3000,true,false,true,false,224,6,236,6,131,15,252,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
135,35,5,0,1.35,8,10000,true,true,false,false,225,8,244,6,131,30,253,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
135,,5,1,1.35,8,2000,false,false,false,false,225,2,244,1,131,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
135,,5,2,1.35,8,2000,false,false,false,false,225,2,244,1,131,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
135,,5,3,1.35,8,3000,false,false,false,false,225,2,244,2,131,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
135,,5,4,1.35,8,3000,false,false,false,false,225,2,244,2,131,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
135,,5,5,1.35,8,4000,false,false,false,false,225,2,244,2,131,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
135,,5,6,1.364,8,4000,false,false,false,false,225,3,244,3,131,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
135,,5,7,1.377,8,5000,false,false,false,false,225,3,244,3,131,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
135,,5,8,1.391,8,5000,false,false,false,false,225,3,244,3,131,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
135,,5,9,1.405,8,5000,false,false,false,false,225,3,244,3,131,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
135,,5,10,1.419,8,6000,false,false,false,false,225,3,244,4,131,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
135,,5,11,1.461,8,6000,false,false,false,false,225,4,244,4,131,10,206,4,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
135,,5,12,1.505,8,6000,false,false,false,false,225,5,244,4,131,10,206,5,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
135,,5,13,1.55,8,7000,false,false,false,false,225,6,244,4,131,10,206,6,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
135,,5,14,1.597,8,8000,false,false,false,false,225,7,244,5,131,10,206,7,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
135,,5,15,1.645,8,9000,false,false,false,false,225,8,244,6,131,10,206,8,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
136,,3,0,1.08,8,1000,false,false,false,false,213,6,237,2,140,4,251,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
136,,4,0,1.2,8,3000,true,true,false,false,214,6,237,6,140,15,252,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
136,52,5,0,1.35,8,10000,true,true,true,true,215,8,245,6,140,30,253,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
136,,5,1,1.35,8,2000,false,false,false,false,215,2,245,1,140,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
136,,5,2,1.35,8,2000,false,false,false,false,215,2,245,1,140,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
136,,5,3,1.35,8,3000,false,false,false,false,215,2,245,2,140,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
136,,5,4,1.35,8,3000,false,false,false,false,215,2,245,2,140,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
136,,5,5,1.35,8,4000,false,false,false,false,215,2,245,2,140,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
136,,5,6,1.364,8,4000,false,false,false,false,215,3,245,3,140,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
136,,5,7,1.377,8,5000,false,false,false,false,215,3,245,3,140,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
136,,5,8,1.391,8,5000,false,false,false,false,215,3,245,3,140,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
136,,5,9,1.405,8,5000,false,false,false,false,215,3,245,3,140,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
136,,5,10,1.419,8,6000,false,false,false,false,215,3,245,4,140,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
136,,5,11,1.461,8,6000,false,false,false,false,215,4,245,4,140,10,206,4,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
136,,5,12,1.505,8,6000,false,false,false,false,215,5,245,4,140,10,206,5,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
136,,5,13,1.55,8,7000,false,false,false,false,215,6,245,4,140,10,206,6,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
136,,5,14,1.597,8,8000,false,false,false,false,215,7,245,5,140,10,206,7,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
136,,5,15,1.645,8,9000,false,false,false,false,215,8,245,6,140,10,206,8,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
137,,3,0,1.08,10,1000,false,false,false,false,203,6,239,2,138,4,251,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
137,,4,0,1.2,10,3000,true,false,false,true,204,6,239,6,138,15,252,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
137,50,5,0,1.35,10,10000,true,false,false,true,205,8,247,6,138,30,253,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
137,,5,1,1.35,10,2000,false,false,false,false,205,2,247,1,138,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
137,,5,2,1.35,10,2000,false,false,false,false,205,2,247,1,138,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
137,,5,3,1.35,10,3000,false,false,false,false,205,2,247,2,138,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
137,,5,4,1.35,10,3000,false,false,false,false,205,2,247,2,138,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
137,,5,5,1.35,10,4000,false,false,false,false,205,2,247,2,138,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
137,,5,6,1.364,10,4000,false,false,false,false,205,3,247,3,138,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
137,,5,7,1.377,10,5000,false,false,false,false,205,3,247,3,138,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
137,,5,8,1.391,10,5000,false,false,false,false,205,3,247,3,138,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
137,,5,9,1.405,10,5000,false,false,false,false,205,3,247,3,138,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
137,,5,10,1.419,10,6000,false,false,false,false,205,3,247,4,138,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
137,,5,11,1.461,10,6000,false,false,false,false,205,4,247,4,138,10,206,4,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
137,,5,12,1.505,10,6000,false,false,false,false,205,5,247,4,138,10,206,5,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
137,,5,13,1.55,10,7000,false,false,false,false,205,6,247,4,138,10,206,6,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
137,,5,14,1.597,10,8000,false,false,false,false,205,7,247,5,138,10,206,7,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
137,,5,15,1.645,10,9000,false,false,false,false,205,8,247,6,138,10,206,8,252,1,Item,504,3,-1,,-1,-1,,-1,-1,,-1,-1,,-1
155,,3,0,1.08,10,1000,false,false,false,false,223,6,263,2,172,4,251,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
155,,4,0,1.2,10,3000,false,false,true,false,224,6,263,6,172,15,252,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
155,104,5,0,1.35,10,10000,true,false,false,true,225,8,264,6,172,30,253,1,-1,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1,-1,,-1
155,,5,1,1.35,10,2000,false,false,false,false,225,2,264,1,172,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
155,,5,2,1.35,10,2000,false,false,false,false,225,2,264,1,172,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
155,,5,3,1.35,10,3000,false,false,false,false,225,2,264,2,172,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
155,,5,4,1.35,10,3000,false,false,false,false,225,2,264,2,172,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
155,,5,5,1.35,10,4000,false,false,false,false,225,2,264,2,172,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
155,,5,6,1.364,10,4000,false,false,false,false,225,3,264,3,172,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
155,,5,7,1.377,10,5000,false,false,false,false,225,3,264,3,172,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
155,,5,8,1.391,10,5000,false,false,false,false,225,3,264,3,172,10,-1,1,-1,-1,Item,504,2,-1,,-1,-1,,-1,-1,,-1,-1,,-1
