
##### Table #####,AbilityDrop
groupId,abilityId,type,weight
51015 (TavernMission: 週五的營地巡邏3),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
51016 (TavernMission: 週六的區域探勘1),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
51017 (TavernMission: 週六的區域探勘2),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
51018 (TavernMission: 週六的區域探勘3),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
51019 (TavernMission: 週日的秘境尋寶1),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
51020 (TavernMission: 週日的秘境尋寶2),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
51021 (TavernMission: 週日的秘境尋寶3),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
52001 (TavernMission: 篝火擴建計畫1),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
52002 (TavernMission: 篝火擴建計畫2),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
52003 (TavernMission: 篝火擴建計畫3),1,Chance,Gold,OnClear,Ring,,20,10000,
52004 (TavernMission: 篝火擴建計畫4),1,Chance,Gold,OnClear,Ring,,100,10000,
52005 (TavernMission: 篝火擴建計畫5),1,Chance,Gold,OnClear,Ring,,150,10000,
52006 (TavernMission: 篝火擴建計畫6),1,Chance,Gold,OnClear,Ring,,200,10000,
52007 (TavernMission: 篝火擴建計畫7),1,Chance,Gold,OnClear,Ring,,250,10000,
52008 (TavernMission: 篝火擴建計畫8),1,Chance,Gold,OnClear,Ring,,300,10000,
52009 (TavernMission: 篝火擴建計畫9),1,Chance,Gold,OnClear,Ring,,300,10000,
52010 (TavernMission: 篝火擴建計畫10),1,Chance,Gold,OnClear,Ring,,300,10000,
52011 (TavernMission: 獸廄擴建計畫1),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
52012 (TavernMission: 獸廄擴建計畫2),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
52013 (TavernMission: 獸廄擴建計畫3),1,Chance,Gold,OnClear,ExploreItem,homeland_2 (誠懇的呼喚),1,10000,
52014 (TavernMission: 獸廄擴建計畫4),1,Chance,Gold,OnClear,ExploreItem,homeland_2 (誠懇的呼喚),2,10000,
52015 (TavernMission: 獸廄擴建計畫5),1,Chance,Gold,OnClear,ExploreItem,homeland_2 (誠懇的呼喚),3,10000,
52016 (TavernMission: 獸廄擴建計畫6),1,Chance,Gold,OnClear,ExploreItem,homeland_3 (真摯的呼喚),2,10000,
52017 (TavernMission: 獸廄擴建計畫7),1,Chance,Gold,OnClear,ExploreItem,homeland_3 (真摯的呼喚),3,10000,
52018 (TavernMission: 獸廄擴建計畫8),1,Chance,Gold,OnClear,ExploreItem,homeland_3 (真摯的呼喚),4,10000,
52019 (TavernMission: 獸廄擴建計畫9),1,Chance,Gold,OnClear,ExploreItem,homeland_4 (虔心的呼喚),2,10000,
52020 (TavernMission: 獸廄擴建計畫10),1,Chance,Gold,OnClear,ExploreItem,homeland_4 (虔心的呼喚),3,10000,
52021 (TavernMission: 諦視者精進計畫1),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
52022 (TavernMission: 諦視者精進計畫2),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
52023 (TavernMission: 諦視者精進計畫3),1,Chance,Gold,OnClear,ExploreItem,homeland_14 (蓬鬆稻草捆),5,10000,
52024 (TavernMission: 諦視者精進計畫4),1,Chance,Gold,OnClear,ExploreItem,homeland_14 (蓬鬆稻草捆),5,10000,
52025 (TavernMission: 諦視者精進計畫5),1,Chance,Gold,OnClear,ExploreItem,homeland_14 (蓬鬆稻草捆),5,10000,
52026 (TavernMission: 諦視者精進計畫6),1,Chance,Gold,OnClear,FreeGem,,100,10000,
52027 (TavernMission: 諦視者精進計畫7),1,Chance,Gold,OnClear,Ring,,200,10000,
52028 (TavernMission: 諦視者精進計畫8),1,Chance,Gold,OnClear,ExploreItem,homeland_3 (真摯的呼喚),3,10000,
52029 (TavernMission: 諦視者精進計畫9),1,Chance,Gold,OnClear,ExploreItem,homeland_4 (虔心的呼喚),1,10000,
52030 (TavernMission: 諦視者精進計畫10),1,Chance,Gold,OnClear,ExploreItem,homeland_4 (虔心的呼喚),2,10000,
52031 (TavernMission: 冒險營地精進計畫1),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
52032 (TavernMission: 冒險營地精進計畫2),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
52033 (TavernMission: 冒險營地精進計畫3),1,Chance,Gold,OnClear,FreeGem,,10,10000,
52034 (TavernMission: 冒險營地精進計畫4),1,Chance,Gold,OnClear,FreeGem,,50,10000,
52035 (TavernMission: 冒險營地精進計畫5),1,Chance,Gold,OnClear,FreeGem,,100,10000,
52036 (TavernMission: 冒險營地精進計畫6),1,Chance,Gold,OnClear,FreeGem,,100,10000,
52037 (TavernMission: 冒險營地精進計畫7),1,Chance,Gold,OnClear,FreeGem,,150,10000,
52038 (TavernMission: 冒險營地精進計畫8),1,Chance,Gold,OnClear,FreeGem,,150,10000,
52039 (TavernMission: 冒險營地精進計畫9),1,Chance,Gold,OnClear,FreeGem,,150,10000,
52040 (TavernMission: 冒險營地精進計畫10),1,Chance,Gold,OnClear,FreeGem,,150,10000,
53001 (TavernMission: 篝火擴建計畫1),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
53002 (TavernMission: 篝火擴建計畫2),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
53003 (TavernMission: 篝火擴建計畫3),1,Chance,Gold,OnClear,ExploreItem,homeland_2 (誠懇的呼喚),1,10000,
53004 (TavernMission: 篝火擴建計畫4),1,Chance,Gold,OnClear,ExploreItem,homeland_2 (誠懇的呼喚),1,10000,
53005 (TavernMission: 篝火擴建計畫5),1,Chance,Gold,OnClear,ExploreItem,homeland_2 (誠懇的呼喚),1,10000,
53006 (TavernMission: 篝火擴建計畫6),1,Chance,Gold,OnClear,ExploreItem,homeland_3 (真摯的呼喚),1,10000,
53007 (TavernMission: 篝火擴建計畫7),1,Chance,Gold,OnClear,ExploreItem,homeland_3 (真摯的呼喚),1,10000,
53008 (TavernMission: 篝火擴建計畫8),1,Chance,Gold,OnClear,ExploreItem,homeland_5 (殷切的呼喚),1,10000,
53009 (TavernMission: 篝火擴建計畫9),1,Chance,Gold,OnClear,ExploreItem,homeland_5 (殷切的呼喚),1,10000,
53010 (TavernMission: 篝火擴建計畫10),1,Chance,Gold,OnClear,ExploreItem,homeland_5 (殷切的呼喚),1,10000,
53011 (TavernMission: 獸廄擴建計畫1),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
53012 (TavernMission: 獸廄擴建計畫2),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
53013 (TavernMission: 獸廄擴建計畫3),1,Chance,Gold,OnClear,ExploreItem,homeland_2 (誠懇的呼喚),1,10000,
53014 (TavernMission: 獸廄擴建計畫4),1,Chance,Gold,OnClear,ExploreItem,homeland_2 (誠懇的呼喚),1,10000,
53015 (TavernMission: 獸廄擴建計畫5),1,Chance,Gold,OnClear,ExploreItem,homeland_2 (誠懇的呼喚),1,10000,
53016 (TavernMission: 獸廄擴建計畫6),1,Chance,Gold,OnClear,ExploreItem,homeland_3 (真摯的呼喚),1,10000,
53017 (TavernMission: 獸廄擴建計畫7),1,Chance,Gold,OnClear,ExploreItem,homeland_3 (真摯的呼喚),1,10000,
53018 (TavernMission: 獸廄擴建計畫8),1,Chance,Gold,OnClear,ExploreItem,homeland_5 (殷切的呼喚),1,10000,
53019 (TavernMission: 獸廄擴建計畫9),1,Chance,Gold,OnClear,ExploreItem,homeland_5 (殷切的呼喚),1,10000,
53020 (TavernMission: 獸廄擴建計畫10),1,Chance,Gold,OnClear,ExploreItem,homeland_5 (殷切的呼喚),1,10000,
53021 (TavernMission: 諦視者精進計畫1),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
53022 (TavernMission: 諦視者精進計畫2),1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
53023 (TavernMission: 諦視者精進計畫3),1,Chance,Gold,OnClear,ExploreItem,homeland_2 (誠懇的呼喚),1,10000,
53024 (TavernMission: 諦視者精進計畫4),1,Chance,Gold,OnClear,ExploreItem,homeland_2 (誠懇的呼喚),1,10000,
53025 (TavernMission: 諦視者精進計畫5),1,Chance,Gold,OnClear,ExploreItem,homeland_2 (誠懇的呼喚),1,10000,
53026 (TavernMission: 諦視者精進計畫6),1,Chance,Gold,OnClear,ExploreItem,homeland_3 (真摯的呼喚),1,10000,
53027 (TavernMission: 諦視者精進計畫7),1,Chance,Gold,OnClear,ExploreItem,homeland_3 (真摯的呼喚),1,10000,
53028 (TavernMission: 諦視者精進計畫8),1,Chance,Gold,OnClear,ExploreItem,homeland_5 (殷切的呼喚),1,10000,
53029 (TavernMission: 諦視者精進計畫9),1,Chance,Gold,OnClear,ExploreItem,homeland_5 (殷切的呼喚),1,10000,
53030 (TavernMission: 諦視者精進計畫10),1,Chance,Gold,OnClear,ExploreItem,homeland_5 (殷切的呼喚),1,10000,
53031,1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
53032,1,Chance,Gold,OnClear,ExploreItem,homeland_1 (家園的呼喚),1,10000,
53033,1,Chance,Gold,OnClear,ExploreItem,homeland_2 (誠懇的呼喚),1,10000,
53034,1,Chance,Gold,OnClear,ExploreItem,homeland_2 (誠懇的呼喚),1,10000,
53035,1,Chance,Gold,OnClear,ExploreItem,homeland_2 (誠懇的呼喚),1,10000,
53036,1,Chance,Gold,OnClear,ExploreItem,homeland_3 (真摯的呼喚),1,10000,
53037,1,Chance,Gold,OnClear,ExploreItem,homeland_3 (真摯的呼喚),1,10000,
53038,1,Chance,Gold,OnClear,ExploreItem,homeland_5 (殷切的呼喚),1,10000,
53039,1,Chance,Gold,OnClear,ExploreItem,homeland_5 (殷切的呼喚),1,10000,
53040,1,Chance,Gold,OnClear,ExploreItem,homeland_5 (殷切的呼喚),1,10000,
54001 (ExploreItem: 家園的呼喚),1,Weight,Gold,OnClear,Monster,1 (赤狼:1),1,1700,
54001 (ExploreItem: 家園的呼喚),1,Weight,Gold,OnClear,Monster,13 (碧狼:1),1,1700,
54001 (ExploreItem: 家園的呼喚),1,Weight,Gold,OnClear,Monster,25 (棕狼:1),1,850,
54001 (ExploreItem: 家園的呼喚),1,Weight,Gold,OnClear,Monster,37 (蹦跳菇:1),1,1700,
54001 (ExploreItem: 家園的呼喚),1,Weight,Gold,OnClear,Monster,49 (古魯幼獸:1),1,850,
54001 (ExploreItem: 家園的呼喚),1,Weight,Gold,OnClear,Monster,61 (銳耳猴:1),1,500,
54001 (ExploreItem: 家園的呼喚),1,Weight,Gold,OnClear,Monster,73 (穢羽蟲:1),1,500,
54001 (ExploreItem: 家園的呼喚),1,Weight,Gold,OnClear,Monster,85 (炎尾蜥:1),1,1700,
54001 (ExploreItem: 家園的呼喚),1,Weight,Gold,OnClear,Monster,97 (瑟爾潘:1),1,500,
54002 (ExploreItem: 誠懇的呼喚),1,Weight,Gold,OnClear,Monster,1 (赤狼:1),1,770,
54002 (ExploreItem: 誠懇的呼喚),1,Weight,Gold,OnClear,Monster,13 (碧狼:1),1,770,
54002 (ExploreItem: 誠懇的呼喚),1,Weight,Gold,OnClear,Monster,25 (棕狼:1),1,384,
54002 (ExploreItem: 誠懇的呼喚),1,Weight,Gold,OnClear,Monster,37 (蹦跳菇:1),1,770,
54002 (ExploreItem: 誠懇的呼喚),1,Weight,Gold,OnClear,Monster,49 (古魯幼獸:1),1,384,
54002 (ExploreItem: 誠懇的呼喚),1,Weight,Gold,OnClear,Monster,61 (銳耳猴:1),1,384,
54002 (ExploreItem: 誠懇的呼喚),1,Weight,Gold,OnClear,Monster,73 (穢羽蟲:1),1,384,
54002 (ExploreItem: 誠懇的呼喚),1,Weight,Gold,OnClear,Monster,85 (炎尾蜥:1),1,770,
54002 (ExploreItem: 誠懇的呼喚),1,Weight,Gold,OnClear,Monster,97 (瑟爾潘:1),1,384,
54002 (ExploreItem: 誠懇的呼喚),1,Weight,Gold,OnClear,Monster,109 (小偷鋼盔:3),1,770,
54002 (ExploreItem: 誠懇的呼喚),1,Weight,Gold,OnClear,Monster,119 (綠藻球:3),1,770,
54002 (ExploreItem: 誠懇的呼喚),1,Weight,Gold,OnClear,Monster,129 (骸蝠:3),1,384,
54002 (ExploreItem: 誠懇的呼喚),1,Weight,Gold,OnClear,Monster,139 (野生小蛙鱷:3),1,384,
54002 (ExploreItem: 誠懇的呼喚),1,Weight,Gold,OnClear,Monster,149 (鴨狸趴趴:3),1,384,
54002 (ExploreItem: 誠懇的呼喚),1,Weight,Gold,OnClear,Monster,159 (大嘴派克獸:3),1,770,
54002 (ExploreItem: 誠懇的呼喚),1,Weight,Gold,OnClear,Monster,169 (強仔湖貍:3),1,770,
54002 (ExploreItem: 誠懇的呼喚),1,Weight,Gold,OnClear,Monster,179 (明仔湖貍:3),1,384,
54002 (ExploreItem: 誠懇的呼喚),1,Weight,Gold,OnClear,Monster,189 (雄仔湖貍:3),1,384,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,1 (赤狼:1),1,278,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,13 (碧狼:1),1,278,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,25 (棕狼:1),1,278,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,37 (蹦跳菇:1),1,278,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,49 (古魯幼獸:1),1,278,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,61 (銳耳猴:1),1,278,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,73 (穢羽蟲:1),1,278,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,85 (炎尾蜥:1),1,277,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,97 (瑟爾潘:1),1,277,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,109 (小偷鋼盔:3),1,556,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,119 (綠藻球:3),1,556,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,129 (骸蝠:3),1,556,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,139 (野生小蛙鱷:3),1,556,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,149 (鴨狸趴趴:3),1,555,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,159 (大嘴派克獸:3),1,556,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,169 (強仔湖貍:3),1,555,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,179 (明仔湖貍:3),1,555,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,189 (雄仔湖貍:3),1,555,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,199 (蹦跳菇媽媽:5),1,278,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,207 (壞栗:5),1,278,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,215 (卡塔獸:5),1,278,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,223 (飛天豬豬鯨:5),1,278,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,231 (枯葉巨蚤:5),1,278,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,239 (紅球角鯨:5),1,278,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,247 (虎斑銳耳猴:5),1,278,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,255 (草葉巨蚤:5),1,277,
54003 (ExploreItem: 真摯的呼喚),1,Weight,Gold,OnClear,Monster,263 (蛙鱷:5),1,277,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,109 (小偷鋼盔:3),1,400,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,119 (綠藻球:3),1,400,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,129 (骸蝠:3),1,400,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,139 (野生小蛙鱷:3),1,400,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,149 (鴨狸趴趴:3),1,400,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,159 (大嘴派克獸:3),1,400,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,169 (強仔湖貍:3),1,400,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,179 (明仔湖貍:3),1,400,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,189 (雄仔湖貍:3),1,400,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,412 (結草鵝:3),1,350,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,422 (托普斯:3),1,350,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,432 (飢餓的湖泊軟泥怪:3),1,350,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,442 (暴吐龍:3),1,350,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,199 (蹦跳菇媽媽:5),1,439,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,207 (壞栗:5),1,439,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,215 (卡塔獸:5),1,439,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,223 (飛天豬豬鯨:5),1,439,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,231 (枯葉巨蚤:5),1,439,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,239 (紅球角鯨:5),1,439,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,247 (虎斑銳耳猴:5),1,439,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,255 (草葉巨蚤:5),1,439,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,263 (蛙鱷:5),1,438,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,462 (渾沌惡犬:5),1,350,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,470 (波布:5),1,350,
54004 (ExploreItem: 虔心的呼喚),1,Weight,Gold,OnClear,Monster,478 (紅刺仙人掌:5),1,350,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,2 (赤狼:2),1,556,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,14 (碧狼:2),1,556,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,26 (棕狼:2),1,556,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,38 (蹦跳菇:2),1,556,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,50 (古魯幼獸:2),1,555,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,62 (銳耳猴:2),1,556,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,74 (穢羽蟲:2),1,555,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,86 (炎尾蜥:2),1,555,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,98 (瑟爾潘:2),1,555,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,110 (小偷鋼盔:4),1,445,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,120 (綠藻球:4),1,445,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,130 (骸蝠:4),1,445,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,140 (野生小蛙鱷:4),1,445,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,150 (鴨狸趴趴:4),1,444,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,160 (大嘴派克獸:4),1,444,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,170 (強仔湖貍:4),1,444,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,180 (明仔湖貍:4),1,444,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,190 (雄仔湖貍:4),1,444,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,200 (蹦跳菇媽媽:6),1,112,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,208 (壞栗:6),1,111,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,216 (卡塔獸:6),1,111,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,224 (飛天豬豬鯨:6),1,111,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,232 (枯葉巨蚤:6),1,111,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,240 (紅球角鯨:6),1,111,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,248 (虎斑銳耳猴:6),1,111,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,256 (草葉巨蚤:6),1,111,
54005 (ExploreItem: 殷切的呼喚),1,Weight,Gold,OnClear,Monster,264 (蛙鱷:6),1,111,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,110 (小偷鋼盔:4),1,223,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,120 (綠藻球:4),1,223,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,130 (骸蝠:4),1,222,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,140 (野生小蛙鱷:4),1,222,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,150 (鴨狸趴趴:4),1,222,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,160 (大嘴派克獸:4),1,222,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,170 (強仔湖貍:4),1,222,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,180 (明仔湖貍:4),1,222,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,190 (雄仔湖貍:4),1,222,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,199 (蹦跳菇媽媽:5),1,334,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,207 (壞栗:5),1,334,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,215 (卡塔獸:5),1,334,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,223 (飛天豬豬鯨:5),1,333,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,231 (枯葉巨蚤:5),1,333,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,239 (紅球角鯨:5),1,333,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,247 (虎斑銳耳猴:5),1,333,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,255 (草葉巨蚤:5),1,333,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,263 (蛙鱷:5),1,333,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,271 (惡牙草:7),1,556,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,277 (鐵鉗鋼盔:7),1,555,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,283 (壞蛋:7),1,556,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,289 (嗜血軟泥怪:7),1,556,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,295 (漂浮水母:7),1,556,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,301 (脫毛棉花鼠:7),1,556,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,307 (棉花鼠:7),1,555,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,313 (滑翔蜈蚣:7),1,555,
54006 (ExploreItem: 誠實的呼喚),1,Weight,Gold,OnClear,Monster,319 (巨蠍:7),1,555,
54007 (ExploreItem: 岡布奧果凍),1,Weight,Gold,OnClear,Monster,325 (冒險者岡布奧:3),1,1500,
54007 (ExploreItem: 岡布奧果凍),1,Weight,Gold,OnClear,Monster,335 (小美岡布奧:3),1,1500,
54007 (ExploreItem: 岡布奧果凍),1,Weight,Gold,OnClear,Monster,345 (雅典娜岡布奧:3),1,1500,
54007 (ExploreItem: 岡布奧果凍),1,Weight,Gold,OnClear,Monster,355 (小紅帽岡布奧:3),1,1500,
54007 (ExploreItem: 岡布奧果凍),1,Weight,Gold,OnClear,Monster,365 (劍士岡布奧:3),1,1500,
54007 (ExploreItem: 岡布奧果凍),1,Weight,Gold,OnClear,Monster,375 (魔物岡布奧:3),1,1500,
54007 (ExploreItem: 岡布奧果凍),1,Weight,Gold,OnClear,Monster,385 (聖誕岡布奧:4),1,334,
54007 (ExploreItem: 岡布奧果凍),1,Weight,Gold,OnClear,Monster,394 (老虎岡布奧:4),1,333,
54007 (ExploreItem: 岡布奧果凍),1,Weight,Gold,OnClear,Monster,403 (可頌岡布奧:4),1,333,
54008 (ExploreItem: 奇蹟果凍),1,Weight,Gold,OnClear,Monster,385 (聖誕岡布奧:4),1,100,
54008 (ExploreItem: 奇蹟果凍),1,Weight,Gold,OnClear,Monster,394 (老虎岡布奧:4),1,100,
54008 (ExploreItem: 奇蹟果凍),1,Weight,Gold,OnClear,Monster,403 (可頌岡布奧:4),1,100,
54009 (ExploreItem: 亞特拉斯特調冰沙),1,Weight,Gold,OnClear,Monster,494 (神殿鳥:5),1,1000,
54009 (ExploreItem: 亞特拉斯特調冰沙),1,Weight,Gold,OnClear,Monster,486 (守衛戰蠍:5),1,1000,
54009 (ExploreItem: 亞特拉斯特調冰沙),1,Weight,Gold,OnClear,Monster,452 (飛鏢鴕鳥:3),1,800,
